1652716705.182742,242,245,272,181,0,260,291,0,"
"
1652716705.1832423,227,247,278,184,0,262,293,0,"
"
1652716705.1837423,228,252,278,186,0,269,292,0,"
"
1652716705.1842425,233,255,273,186,0,266,293,0,"
"
1652716705.1847425,235,248,269,185,0,264,293,0,"
"
1652716705.185243,235,251,270,183,0,267,293,0,"
"
1652716705.1857436,240,251,270,183,0,265,293,102,"
"
1652716705.1862428,241,252,268,183,0,263,293,107,"
"
1652716705.1867428,240,252,266,181,0,266,294,106,"
"
1652716705.187244,241,252,266,183,0,268,294,106,"
"
1652716705.187744,239,252,267,183,0,267,295,106,"
"
1652716705.1882432,238,249,267,183,0,268,294,109,"
"
1652716705.188743,240,249,267,183,0,266,294,109,"
"
1652716705.1892428,238,251,269,184,0,267,294,107,"
"
1652716705.189743,238,248,268,184,0,268,294,107,"
"
1652716705.1902435,236,250,268,183,0,269,294,107,"
"
1652716705.1907434,229,253,268,183,0,270,294,110,"
"
1652716705.191244,228,254,265,178,0,262,288,117,"
"
1652716705.1917439,229,254,262,169,0,258,285,132,"
"
1652716705.1922438,230,255,263,166,0,257,285,132,"
"
1652716705.192744,235,256,264,169,0,258,286,133,"
"
1652716705.1932442,227,256,265,172,0,258,291,133,"
"
1652716705.1937442,229,256,263,170,0,258,291,121,"
"
1652716705.194245,227,256,260,156,0,259,291,122,"
"
1652716705.194745,221,256,261,156,0,262,292,120,"
"
1652716705.1952446,221,256,261,162,0,262,292,120,"
"
1652716705.1957443,224,256,263,169,0,264,293,121,"
"
1652716705.1962442,219,257,263,170,0,263,293,118,"
"
1652716705.1967444,223,256,263,171,0,260,293,121,"
"
1652716705.1972444,226,258,266,173,0,259,293,121,"
"
1652716705.1977446,229,258,264,173,0,255,294,124,"
"
1652716705.1982448,227,258,261,158,0,249,290,116,"
"
1652716705.198745,231,257,262,154,0,241,289,116,"
"
1652716705.1992452,226,257,262,149,0,236,288,120,"
"
1652716705.1997452,223,257,263,153,0,245,293,121,"
"
1652716705.2002451,214,254,261,148,0,245,291,120,"
"
1652716705.2007456,212,253,262,145,0,244,288,117,"
"
1652716705.2012465,217,255,260,146,0,244,287,134,"
"
1652716705.2017462,217,256,262,150,0,245,289,136,"
"
1652716705.2022457,216,255,262,151,0,243,291,117,"
"
1652716705.2027454,215,254,262,152,0,239,295,116,"
"
1652716705.2032456,210,252,263,148,0,229,294,117,"
"
1652716705.2037458,211,253,262,152,0,233,294,118,"
"
1652716705.204246,210,252,260,146,0,234,295,118,"
"
1652716705.204746,203,250,261,150,0,235,294,118,"
"
1652716705.2052464,196,251,261,157,0,227,295,117,"
"
1652716705.2057467,202,252,262,159,0,228,295,116,"
"
1652716705.2062464,202,252,262,160,0,229,295,115,"
"
1652716705.2067463,200,251,263,161,0,231,295,115,"
"
1652716705.2072465,195,251,263,160,0,224,295,112,"
"
1652716705.2077467,204,251,264,161,0,222,296,113,"
"
1652716705.208248,204,251,264,161,0,231,296,114,"
"
1652716705.2087483,204,252,265,163,0,229,296,114,"
"
1652716705.2092466,205,252,265,163,0,232,296,114,"
"
1652716705.2097466,205,251,265,162,0,234,295,114,"
"
1652716705.2102468,209,250,264,161,0,231,296,113,"
"
1652716705.2107472,209,248,262,159,0,236,296,114,"
"
1652716705.2112474,206,243,261,156,0,232,295,115,"
"
1652716705.2117474,213,242,261,159,0,230,295,116,"
"
1652716705.2122474,213,237,255,154,0,227,295,116,"
"
1652716705.2127476,223,235,227,127,0,230,295,114,"
"
1652716705.2132475,223,234,226,122,0,226,291,115,"
"
1652716705.2137477,224,230,227,122,0,220,291,115,"
"
1652716705.2142477,235,232,226,124,0,216,290,114,"
"
1652716705.214748,239,234,227,127,0,221,291,115,"
"
1652716705.21525,231,229,226,123,0,214,290,116,"
"
1652716705.2157488,225,223,225,126,0,212,289,113,"
"
1652716705.2162478,231,226,228,125,0,216,290,113,"
"
1652716705.2167478,231,231,230,126,0,214,290,113,"
"
1652716705.2172482,233,232,228,123,0,225,290,115,"
"
1652716705.2177482,222,233,242,126,0,210,290,114,"
"
1652716705.2182484,224,230,243,129,0,216,288,112,"
"
1652716705.2187483,228,231,243,131,0,221,287,112,"
"
1652716705.219249,221,232,245,136,0,211,287,112,"
"
1652716705.2197492,225,234,246,134,0,213,287,111,"
"
1652716705.220249,224,236,247,140,0,223,288,112,"
"
1652716705.220749,219,238,248,140,0,225,289,111,"
"
1652716705.221249,220,242,248,139,0,220,288,110,"
"
1652716705.2217493,212,241,248,139,0,222,288,111,"
"
1652716705.22225,212,242,249,140,0,215,289,109,"
"
1652716705.22275,209,242,249,140,0,219,288,109,"
"
1652716705.2232502,208,242,249,142,0,222,287,106,"
"
1652716705.2237492,207,243,251,141,0,230,286,104,"
"
1652716705.2242491,212,243,250,141,0,222,285,104,"
"
1652716705.2247493,211,242,251,140,0,223,283,0,"
"
1652716705.2252498,211,242,251,138,0,223,284,0,"
"
1652716705.2257502,214,243,251,142,0,229,283,0,"
"
1652716705.22625,213,243,251,139,0,225,283,0,"
"
1652716705.22675,219,245,251,138,0,227,284,0,"
"
1652716705.2272499,221,245,252,139,0,226,284,107,"
"
1652716705.22775,220,245,252,140,0,226,281,104,"
"
1652716705.2342522,218,244,252,137,0,224,283,104,"
"
1652716705.2673006,217,245,251,138,0,227,283,108,"
"
1652716705.2998307,216,244,251,140,0,232,283,107,"
"
1652716705.332838,217,245,251,140,0,228,283,106,"
"
